idno,litter_size,number_male,number_female,sire
9626,3,1,1,5289
9571,5,3,2,5359
9564,5,4,1,2520
9475,5,2,3,3533
9637,5,1,3,4119
9582,5,2,3,5151
9575,1,1,0,4212
9459,5,2,3,5395
9588,3,2,1,254
9600,3,2,0,4429
9675,5,0,2,4111
9567,2,1,1,4429
9484,2,1,1,4914
9534,3,2,1,3769
9641,3,2,0,4212
9674,5,1,2,4119
9570,5,3,2,4573
9420,2,2,0,4945
9606,4,1,2,4429
9406,5,1,4,4215
9629,2,1,0,2209
9627,3,1,1,1287
9471,4,3,1,3470
9495,2,0,2,4088
9438,3,2,1,4090
9683,5,2,0,5053
9560,4,2,2,3006
9609,6,2,3,4945
9405,4,2,2,3533
9527,3,0,3,5601
9494,5,3,2,5988
9402,7,3,4,3533
9488,3,0,3,5289
9572,3,2,1,4109
9578,4,2,2,4119
9431,2,2,0,3533
9424,2,1,1,2941
9411,3,1,2,254
9455,3,1,2,5151
9635,3,0,2,4127
9579,3,2,1,4156
9469,3,1,2,4156
9593,3,2,1,1709
9549,3,2,1,4156
9650,5,1,3,4156
9581,4,2,2,205
9568,6,3,3,5151
9585,4,3,1,4945
9519,2,2,0,4243
9559,4,2,2,3471
9554,3,1,2,5272
9490,4,1,3,2875
9586,4,3,1,2520
9659,5,3,0,5151
9615,4,1,2,5151
9403,3,3,0,3533
9463,7,3,4,755
9623,3,1,1,4215
9437,3,1,2,4225
9597,6,1,5,5601
9589,4,2,2,204
9669,5,3,0,4133
9671,5,2,1,5151
9543,4,1,3,4119
9473,3,0,3,3471
9515,7,3,4,139
9428,5,1,4,204
9590,5,3,2,4111
9441,3,3,0,562
9502,5,3,2,4784
9594,4,2,2,1709
9664,4,0,2,3533
9414,2,2,0,4212
9552,1,0,1,4088
9618,5,2,2,113
9432,4,0,4,5176
9619,2,0,1,1287
9447,5,3,2,193
9507,4,3,1,2391
9645,4,1,2,4945
9617,5,2,2,4156
9542,4,1,3,4156
9657,6,3,1,5151
9580,2,1,1,4914
9477,3,2,1,3208
9401,4,1,3,3112
9513,3,1,2,3470
9458,4,3,1,4429
9409,5,5,0,4429
9436,3,2,1,1133
9449,3,2,1,3637
9516,5,3,2,1508
9508,6,5,1,479
9601,2,1,0,176
9565,2,1,1,6083
9518,2,0,2,3264
9595,3,1,2,468
9587,5,2,3,2875
9415,4,4,0,2520
9603,4,2,1,2875
9551,3,1,2,3533
9633,3,1,1,3405
9400,2,2,0,4429
9485,3,1,2,2719
9509,3,2,1,4215
9685,6,1,1,4945
9596,5,1,4,1344
9636,4,1,2,3264
9464,2,2,0,205
9430,3,2,1,3470
9452,3,1,2,3471
9639,3,0,1,4111
9451,2,1,1,1030
9486,4,1,3,3576
9422,4,2,2,127
9425,4,4,0,193
9720,3,1,2,1587
9726,2,1,0,3482
9722,7,3,4,2042
9693,5,2,3,4711
9701,4,2,2,2712
9710,5,3,2,5807
9717,2,2,0,2767
9711,3,1,1,4632
9702,2,2,0,2710
9718,3,3,0,4711
9691,5,4,1,2767
9714,3,1,2,2712
9699,1,1,0,3162
9689,2,1,1,3588
9729,2,1,0,2040
9713,2,1,1,5807
9695,3,2,1,3235
9721,3,2,1,5486
9705,1,1,0,2712
9712,1,1,0,5486
9706,3,1,2,3354
9709,3,1,2,3482
9724,2,1,1,3589
9690,3,0,3,3235
9704,6,1,5,3235
9725,3,1,1,1587
9716,2,2,0,2040
9708,1,1,0,4724
9703,3,2,1,2060
9700,4,3,1,2767
9694,4,0,4,2809
9696,5,1,4,2809
9715,4,4,0,5554
9688,7,3,4,5486
9698,3,1,2,5554
9728,6,3,2,3587
9692,5,1,4,4767
9697,4,2,2,2337
9723,3,2,1,4084
9719,1,0,1,2809
9707,1,1,0,2712
9727,6,3,2,702
9748,5,1,4,4218
9757,1,0,1,495
9822,3,0,1,1925
9771,3,2,1,334
9764,5,1,4,1922
9777,3,1,1,1925
9785,5,2,3,1124
9749,6,3,3,1925
9769,5,2,3,1484
9795,2,1,1,88
9819,7,5,0,951
9735,4,2,2,4985
9813,4,1,2,1925
9824,6,2,1,5476
9739,3,1,2,495
9814,5,2,2,495
9742,4,3,1,3177
9793,3,3,0,4472
9783,6,3,3,4842
9800,3,2,1,2540
9738,5,3,2,3428
9765,4,1,3,1028
9762,3,2,1,1124
9796,4,1,3,3221
9815,4,2,1,2540
9809,6,3,2,1925
9804,3,3,0,1334
9792,1,0,1,5986
9789,6,3,3,1626
9805,2,0,1,2833
9786,4,1,3,5652
9760,6,2,4,5116
9758,5,3,2,133
9746,5,4,1,1644
9802,5,3,2,4472
9780,5,2,3,5934
9770,4,1,3,4577
9744,4,1,3,2789
9773,6,4,2,3221
9820,3,0,1,3195
9779,5,0,5,3221
9733,5,1,4,4472
9797,1,0,1,1819
9736,1,1,0,133
9806,4,1,2,3177
9753,3,2,1,4516
9740,6,3,3,495
9781,3,2,1,2487
9801,1,0,1,1819
9821,3,1,,4473
9737,4,2,2,4218
9747,5,4,1,3177
9776,5,3,2,3221
9743,4,3,1,2395
9763,3,1,2,4516
9818,6,2,2,59
9761,5,3,2,476
9817,9,1,6,6088
9731,4,3,1,3221
9732,6,3,2,495
9788,7,2,5,495
9741,5,2,3,4930
9750,5,4,1,5154
9816,4,0,2,1556
9768,5,3,2,4985
9767,1,0,1,5366
9799,3,2,1,4679
9794,2,1,1,1334
9810,4,0,3,3176
9734,7,4,3,2279
9791,1,1,0,4417
9808,7,3,3,4691
9775,1,0,1,5652
9772,7,2,5,476
9811,4,1,2,4218
9798,2,0,2,3178
9778,5,2,3,4809
9812,4,3,0,1320
9730,6,2,4,4473
9755,5,4,1,1819
9759,4,2,2,2789
9787,2,1,1,3221
9751,3,1,2,4542
9752,3,1,2,2789
9756,4,2,2,1568
9823,7,3,1,3221
9782,6,2,4,5652
9790,4,2,2,2267
9803,4,3,1,3728
9766,5,1,4,4691
9754,4,1,3,5694
9807,6,5,0,1556
9774,3,1,2,1556
9784,2,1,1,3178
9745,5,4,1,5366
9891,2,1,1,5832
9866,5,2,3,3081
9862,9,4,5,2625
9899,5,1,0,2549
9878,7,5,2,2617
9877,6,1,5,288
9888,6,3,3,3269
9901,6,3,2,438
9903,4,3,0,4043
9870,6,2,4,414
9852,6,2,4,426
9871,9,1,8,280
9843,5,3,2,1718
9863,2,1,1,459
9898,3,1,2,3537
9839,4,1,3,1357
9900,5,0,4,2010
9835,7,3,4,2136
9857,5,3,2,3098
9833,3,1,2,1086
9826,7,4,3,944
9827,4,3,1,2349
9834,3,2,1,2625
9867,5,2,3,5241
9881,8,4,4,413
9854,4,1,3,2136
9848,6,2,4,5387
9829,6,5,1,2617
9882,1,1,0,2626
9861,5,2,3,1085
9864,2,1,1,2625
9846,5,3,2,156
9844,6,2,4,2484
9905,7,1,4,1590
9885,6,4,2,2253
9911,8,3,1,1812
9875,7,2,5,3627
9841,5,4,1,422
9892,1,1,0,3687
9860,3,1,1,2122
9845,5,2,3,426
9828,6,4,1,426
9859,2,2,0,2607
9894,1,1,0,2253
9868,5,3,2,3269
9902,8,3,4,2507
9886,5,3,2,2225
9851,7,3,4,949
9838,5,4,1,5126
9849,5,4,1,1694
9889,6,4,2,2345
9847,4,2,2,3098
9909,5,2,2,1591
9872,2,0,2,2349
9884,8,4,4,4905
9897,1,1,0,375
9907,6,4,1,2582
9830,6,2,4,2010
9840,7,5,2,1718
9836,7,5,2,121
9887,7,3,4,2617
9850,3,1,2,3100
9906,6,2,3,1045
9869,2,2,0,414
9874,7,6,1,3081
9873,1,0,1,3068
9842,6,2,4,280
9858,7,4,3,1541
9855,1,0,1,1247
9856,4,3,1,2949
9880,4,4,0,2122
9832,5,1,1,418
9895,3,1,2,370
9883,5,4,1,419
9853,8,3,5,5387
9908,3,1,1,1591
9896,5,1,4,3081
9825,6,2,4,3526
9831,4,3,1,156
9837,7,4,3,2616
9893,5,2,3,2484
9910,7,2,2,1045
9890,6,3,3,1630
9912,14,4,3,949
9879,5,4,1,3596
9876,6,2,4,825
9865,3,2,1,2933
9904,5,3,1,3614
247,2,2,0,5538
253,3,1,2,5003
245,4,3,1,177
254,2,1,1,1345
238,4,2,2,1412
243,4,1,3,3575
251,4,4,0,1560
252,4,2,2,1560
249,3,1,2,3031
248,4,2,2,3312
246,5,2,3,3031
250,4,1,3,1560
240,3,1,2,1560
256,5,2,1,761
255,5,3,1,3031
242,4,2,2,3575
241,2,2,0,1560
244,4,1,3,3031
239,4,2,2,2939
3609,14,6,3,3150
3606,7,2,5,1760
3608,4,1,3,1760
3607,7,4,3,3931
9376,4,2,0,5205
9369,5,4,1,5469
9370,5,2,3,5249
9375,5,2,2,5335
9373,9,3,5,5092
9368,5,1,4,4244
9374,6,3,2,5677
9372,6,4,1,5469
9371,6,2,3,3797
9915,4,1,1,5959
9913,4,4,0,4455
9914,2,1,1,3522
9916,10,6,4,3930
9941,10,5,2,4259
9942,13,1,3,2046
9945,5,2,3,2221
9946,7,6,1,4505
9943,9,6,3,5931
9944,4,2,2,4505
4411,8,2,6,4398
10004,7,2,5,3344
10059,10,5,4,2158
10003,3,2,1,4621
10057,10,2,7,504
10047,2,0,2,621
10017,3,1,2,2151
10037,5,3,2,1849
10028,5,3,2,4180
10030,10,6,4,4861
10050,6,1,4,260
10066,5,3,0,4811
10071,9,4,2,1191
10068,3,1,0,5628
10065,7,2,3,2218
10018,5,2,3,3253
10002,1,0,1,1120
10061,7,4,2,1122
10021,1,1,0,3741
10063,6,3,2,4772
9992,5,2,3,5628
10023,2,1,1,1877
10034,7,2,5,3253
10012,6,5,1,2691
10043,8,5,3,1877
9998,3,1,2,182
9996,5,4,1,1862
10060,7,3,3,4861
10025,6,4,2,621
10005,7,2,5,2691
10009,6,4,2,4652
10049,5,3,2,4227
10056,8,6,1,4437
10038,5,0,5,6000
10006,4,3,1,171
10035,7,5,2,2159
10001,6,2,4,5022
10053,7,3,3,1849
10000,7,4,3,3200
10032,4,2,2,4157
9999,6,4,2,4621
10033,6,3,3,1848
10010,6,4,2,3343
10031,5,2,3,4971
10019,3,1,2,260
10048,5,3,2,723
10008,5,1,4,5573
10055,12,5,6,4594
10069,5,3,0,1576
10058,6,1,4,262
9994,7,4,3,4180
10036,5,2,3,621
10040,7,5,2,3343
10024,9,6,3,3309
10051,8,5,2,5472
10062,2,1,0,2174
10039,5,3,2,4136
10070,7,1,3,723
10067,8,5,1,1191
10020,6,3,3,4518
10007,7,5,2,3013
9995,5,3,2,3309
10022,6,1,5,5895
10016,2,1,1,1292
10054,6,2,3,4875
10027,7,3,4,2691
10015,6,4,2,2742
10046,5,3,2,4891
10073,7,2,1,691
10014,4,1,3,3308
10042,1,0,1,504
9997,5,2,3,5530
10072,4,1,0,1847
10029,7,3,4,1849
10044,1,0,1,4971
10013,7,4,3,1191
10041,10,5,4,5633
10064,3,1,1,4230
10052,4,0,3,4683
9993,7,5,2,4621
10011,6,4,2,6076
10045,3,1,2,5598
10026,4,3,1,1849
8740,9,5,2,3820
8697,3,3,0,23
8700,9,6,3,1050
8707,6,4,2,2693
8680,7,4,3,480
8671,9,4,5,2200
8738,4,3,0,3024
8739,8,3,3,3122
8702,10,6,4,5177
8723,8,4,4,5544
8726,10,6,3,1046
8676,9,5,4,3181
8692,7,4,3,2080
8657,11,6,5,2052
8659,8,3,5,5214
8683,7,4,3,1742
8716,2,0,2,1441
8663,9,3,6,4805
8701,3,2,1,778
8720,7,2,5,95
8666,10,8,2,5041
8710,3,3,0,109
8682,11,8,3,2080
8735,10,1,8,3024
8686,6,6,0,3024
8695,8,6,2,2080
8690,8,3,5,1742
8655,2,1,1,109
8661,9,5,4,2080
8670,10,4,6,2080
8727,6,2,3,2421
8688,7,4,3,4976
8651,8,4,4,1647
8647,7,2,5,3181
8673,9,5,4,45
8736,8,2,5,4606
8675,8,5,3,6021
8704,4,3,1,5021
8646,6,3,3,1180
8711,5,3,2,3024
8708,3,0,3,3928
8658,5,3,2,45
8681,4,1,3,5100
8696,9,4,5,1046
8722,7,3,4,160
8654,11,7,4,858
8684,3,1,2,5021
8742,7,3,2,1776
8719,3,2,1,3122
8729,10,6,3,1742
8724,7,2,5,2325
8662,8,3,5,2080
8694,7,2,5,1050
8677,8,5,3,6044
8679,7,5,2,3291
8714,8,5,3,1633
8674,8,3,5,1897
8728,7,2,4,109
8669,7,3,4,4676
8648,7,4,3,1180
8721,3,2,1,4007
8718,3,0,3,109
8732,12,6,5,858
8699,9,5,4,4805
8652,8,3,5,3286
8715,4,1,3,95
8709,5,2,3,1441
8649,10,7,3,5396
8687,8,5,3,310
8730,5,2,2,3906
8643,11,7,4,5021
8733,8,5,2,3024
8725,6,1,5,586
8660,6,3,3,5995
8693,6,6,0,160
8737,8,3,4,5396
8645,6,5,1,2418
8713,5,4,1,5543
8734,6,3,2,2080
8717,4,3,1,2080
8642,8,3,5,3024
8691,7,2,5,160
8650,6,4,2,2693
8743,5,1,1,1742
8689,7,3,4,1050
8731,8,4,3,189
8705,8,4,4,2080
8698,3,1,2,3024
8664,9,8,1,2669
8656,6,4,2,3181
8678,6,1,5,2693
8672,6,3,3,1778
8653,7,1,6,5075
8706,10,3,7,23
8712,6,4,2,3024
8703,9,3,6,1441
8665,11,9,2,5544
8667,6,3,3,3024
8668,6,2,4,2080
8741,3,1,0,1647
8644,7,2,5,95
8744,9,1,2,189
8685,8,5,3,2080
10082,6,3,0,1079
10076,7,4,3,1079
10078,5,2,3,2998
10080,4,2,1,5189
10081,5,3,1,5071
10075,6,5,1,1669
10074,6,4,2,1613
10084,10,3,4,852
10079,1,0,1,4983
10077,7,3,4,132
10083,10,4,3,1772
10246,3,2,1,1104
10256,6,1,1,5426
10245,2,0,2,1104
10243,4,2,2,734
10240,5,2,1,325
10244,5,4,1,1104
10251,6,4,2,5047
10254,1,0,1,325
10241,5,1,4,1240
10253,7,4,3,1104
10247,3,2,1,734
10250,5,3,2,2145
10242,4,2,2,5203
10255,1,1,0,325
10239,2,0,2,325
10257,8,4,3,1104
10248,5,3,2,1634
10249,6,4,2,4836
10252,6,4,2,2198
506,11,7,4,1376
518,8,5,3,6109
536,3,2,1,4746
507,7,3,4,4413
502,6,4,2,2039
504,6,2,4,306
503,9,5,4,4423
505,2,0,2,2051
516,7,4,3,2041
526,9,5,4,4727
545,8,4,3,4869
519,6,5,1,4869
552,9,4,2,5243
544,9,4,3,291
524,8,5,3,3519
549,5,2,2,828
543,7,2,4,5979
511,1,0,1,4423
547,7,3,3,4292
529,8,3,5,1565
520,3,2,1,1367
539,6,2,4,4334
501,2,0,2,2930
530,6,4,2,2424
522,8,3,5,4334
548,11,4,4,2796
542,6,4,2,3683
541,3,0,3,2256
515,3,2,1,4334
537,9,4,5,367
521,5,3,2,635
528,9,5,4,5243
540,7,3,4,5243
538,7,3,4,5243
535,7,4,3,4413
533,8,7,1,838
532,6,4,2,4346
531,8,3,4,1672
546,9,3,5,1740
523,7,4,3,306
525,4,0,4,5358
510,9,2,7,6109
527,2,2,0,2930
512,4,3,1,2823
513,5,1,4,1580
509,7,5,2,4869
534,6,5,1,3425
550,2,0,1,3426
517,3,1,2,5358
508,1,0,1,879
514,8,3,5,2503
551,6,1,3,4553
10445,4,3,1,1546
10335,3,2,1,3505
10570,8,2,3,2962
10457,1,1,0,2097
10332,4,3,1,1095
10446,3,0,3,2171
10479,5,1,4,1422
10278,4,2,2,3389
10429,5,2,3,5287
10329,2,0,2,3505
10508,6,3,3,3040
10562,6,2,2,2963
10349,3,2,1,3781
10474,6,3,3,2392
10333,3,2,1,3132
10565,3,1,0,3132
10374,4,2,2,627
10390,6,2,4,3299
10470,4,2,2,898
10538,4,0,3,2740
10334,3,1,2,5866
10359,4,1,3,319
10453,4,2,2,536
10455,4,2,2,1251
10555,5,1,2,2643
10296,4,1,3,5559
10397,2,0,2,3840
10419,4,3,1,2393
10488,4,1,3,2397
10348,5,3,2,1354
10311,1,1,0,1354
10369,2,1,1,3524
10290,6,4,2,3551
10536,4,1,2,6052
10523,2,0,2,1263
10448,5,4,1,741
10415,4,2,2,1800
10323,2,1,1,1110
10498,5,2,3,2529
10295,2,2,0,3840
10391,5,2,3,4440
10274,4,1,3,2643
10511,3,1,2,3955
10534,3,2,0,1202
10279,5,3,2,2057
10286,6,3,3,5593
10432,4,3,1,2392
10482,2,0,1,326
10525,3,1,2,2392
10414,1,1,0,326
10378,3,2,1,5593
10260,3,3,0,4535
10354,4,2,2,1277
10327,1,0,1,752
10395,5,3,2,898
10436,5,1,4,5471
10360,3,1,2,4440
10264,2,0,2,4145
10517,1,1,0,4041
10472,4,2,2,1201
10515,1,0,1,448
10422,4,2,2,4038
10326,4,1,3,3132
10292,2,1,1,982
10449,5,4,1,3373
10407,4,1,3,3132
10401,5,3,2,3132
10557,4,2,0,5397
10402,3,3,0,3553
10430,2,2,0,3840
10365,4,3,1,6015
10545,7,1,5,3060
10383,6,0,2,327
10464,6,3,3,898
10489,6,4,2,5559
10418,5,2,3,913
10282,1,0,1,3389
10477,1,1,0,319
10342,3,0,3,4041
10541,6,2,3,1546
10454,4,3,1,1127
10420,4,2,2,793
10554,4,1,2,3505
10439,4,2,2,502
10310,3,1,2,5510
10450,4,2,2,1201
10284,4,1,3,118
10409,3,3,0,4145
10433,4,3,1,21
10276,5,3,1,836
10509,5,2,3,1251
10444,2,1,1,5455
10294,1,0,1,200
10551,3,1,1,3268
10553,4,1,2,986
10341,4,2,2,4145
10556,7,1,4,1354
10353,4,0,4,1061
10377,5,4,1,2436
10518,1,0,1,70
10325,5,3,2,3028
10372,1,0,1,2876
10281,6,5,1,1354
10566,8,1,5,5184
10317,5,3,2,4522
10351,4,1,3,3132
10438,3,2,1,5287
10543,4,1,2,2437
10491,5,3,2,3905
10451,6,3,3,3060
10478,3,2,1,5287
10346,2,0,2,2436
10437,4,3,1,3887
10380,5,3,2,326
10328,5,1,4,3905
10496,4,1,3,2436
10272,2,1,1,3132
10503,1,1,0,3313
10408,4,2,2,3132
10285,3,3,0,2163
10540,2,1,0,319
10569,4,0,2,1615
10493,4,2,2,2397
10530,6,4,1,3564
10550,4,1,2,143
10484,6,3,3,5885
10262,1,0,1,1623
10531,3,0,2,835
10443,3,1,2,502
10385,4,2,2,6015
10300,4,1,3,5864
10338,4,3,1,4515
10322,5,3,2,5287
10507,2,0,2,899
10277,4,3,1,1354
10387,4,2,2,3505
10288,4,1,3,3132
10370,6,3,3,2729
10265,2,1,1,4888
10381,6,3,3,6007
10307,4,4,0,2144
10568,5,2,1,3553
10367,3,1,2,2529
10400,5,2,3,4795
10487,4,0,4,3553
10280,5,4,1,751
10431,2,1,1,1277
10304,5,3,2,6061
10389,2,1,1,3494
10347,6,2,4,326
10410,6,0,6,3389
10425,3,3,0,3905
10269,3,1,2,1924
10313,2,1,1,5287
10459,1,0,1,326
10412,4,3,1,11
10462,5,0,5,4145
10302,4,2,2,5932
10356,3,1,2,3132
10475,4,1,3,1388
10549,5,1,3,982
10368,4,2,2,21
10330,3,1,2,6052
10306,4,1,3,1628
10512,2,0,2,3905
10314,3,3,0,3905
10428,2,1,1,319
10283,4,1,3,5184
10289,4,2,2,3734
10373,6,2,4,1546
10564,7,1,4,1671
10379,3,3,0,1277
10405,6,3,3,4515
10485,3,2,1,2065
10375,3,1,2,2957
10560,6,3,1,3553
10510,2,0,2,3840
10267,5,1,4,2810
10398,6,4,2,5287
10396,4,2,2,5141
10358,5,2,3,77
10528,5,2,2,11
10382,2,0,2,3044
10417,5,3,2,3505
10456,1,0,1,3132
10442,1,1,0,1251
10492,3,1,2,3505
10345,4,4,0,2680
10441,1,0,1,3630
10504,5,4,1,1352
10502,2,0,2,4145
10546,4,3,0,4890
10362,4,1,3,1388
10559,4,0,2,2393
10352,4,2,2,2065
10411,3,2,1,1277
10468,6,2,4,2393
10533,6,2,3,326
10542,2,0,1,5287
10371,2,0,2,3132
10340,5,2,3,1354
10376,5,2,3,6047
10386,3,,3,3044
10567,3,1,0,898
10467,2,0,2,3630
10561,3,0,1,1623
10361,3,0,3,3389
10514,2,1,1,4440
10435,4,1,3,5593
10268,4,2,2,4515
10271,1,0,1,2957
10331,2,2,0,5935
10363,4,3,1,448
10297,4,2,2,164
10337,4,0,4,5287
10263,6,5,1,627
10535,3,0,2,899
10305,1,0,1,3132
10319,3,3,0,1277
10416,4,4,0,4522
10558,5,0,3,1277
10316,3,1,2,5856
10469,3,2,1,2065
10293,4,1,3,319
10495,2,0,2,780
10344,3,1,2,5925
10384,6,3,3,3389
10318,1,1,0,3275
10388,5,1,4,3389
10522,4,1,3,326
10261,4,1,3,2385
10526,4,2,2,1422
10343,5,1,4,5982
10466,2,1,1,5287
10483,5,3,2,3977
10399,6,2,4,5559
10539,5,1,3,5650
10524,5,4,1,1251
10355,4,2,2,326
10520,3,2,1,3389
10461,3,2,1,319
10298,4,2,2,3735
10266,1,0,1,4888
10571,8,1,1,5484
10287,5,3,2,5559
10519,3,1,2,5471
10339,6,5,1,5184
10480,1,0,1,5455
10529,4,2,1,2643
10473,3,2,1,5287
10421,4,1,3,1251
10476,4,3,1,627
10434,1,0,1,1201
10506,5,2,3,4535
10309,5,2,3,5559
10392,4,2,2,3735
10270,4,3,1,5593
10423,2,1,1,2031
10499,5,3,2,1422
10424,3,3,0,4145
10291,3,3,0,389
10463,4,3,1,2397
10357,5,2,3,2679
10471,4,1,3,1251
10486,3,1,2,3516
10521,5,4,1,2153
10321,5,2,3,4440
10440,5,1,4,1670
10350,3,1,2,1127
10275,6,4,2,627
10364,3,1,2,1201
10312,2,2,0,2905
10394,5,0,5,3494
10537,3,1,1,3281
10516,3,2,1,5593
10447,5,2,3,4440
10500,4,3,1,5455
10324,7,2,5,4041
10303,3,2,1,5939
10315,1,0,1,982
10513,4,1,3,1422
10458,4,2,2,4145
10497,3,1,2,4145
10273,5,3,2,4038
10563,6,4,0,5925
10320,2,1,1,2385
10366,3,1,2,1201
10527,3,0,2,316
10299,2,1,1,2392
10427,1,0,1,2171
10336,6,2,4,3389
10490,3,1,2,5938
10547,5,2,2,5559
10301,3,2,1,5559
10403,4,4,0,50
10413,4,1,3,1730
10426,4,0,4,319
10494,1,1,0,2392
10505,4,1,3,2436
10404,6,4,2,5184
10501,2,0,2,1671
10548,3,2,0,319
10460,2,2,0,2031
10544,5,3,1,2643
10481,5,2,3,3887
10452,2,1,1,1309
10406,5,3,2,5559
10393,6,2,4,12
10532,4,2,1,2560
10552,2,0,1,986
10465,4,1,3,4044
10308,5,1,4,2810
10591,4,1,3,2
10577,5,4,1,5367
10594,7,5,2,3284
10584,5,2,3,5375
10588,5,2,3,743
10581,5,2,3,3853
10576,5,2,3,357
10597,1,0,1,3952
10589,4,1,3,4641
10596,5,3,2,4820
10574,6,4,2,1260
10598,4,0,3,2210
10575,8,5,3,122
10599,9,5,3,5333
10592,3,3,0,1260
10595,5,0,5,3609
10582,4,2,2,4144
10573,6,1,5,130
10593,6,2,4,4608
10578,6,6,0,2210
10572,5,3,2,3285
10580,2,1,1,5411
10586,5,4,1,5411
10585,6,1,5,4269
10590,6,2,4,743
10579,7,5,2,1260
10583,8,3,5,6065
10587,4,2,2,3284
8777,3,0,3,4263
8812,3,1,2,2884
8813,2,2,0,1452
8768,2,1,1,1452
8842,3,1,1,4169
8824,2,0,2,4263
8758,2,1,1,2975
8793,4,1,1,2919
8814,2,1,1,830
8775,3,2,1,3383
8791,1,0,1,281
8807,3,2,1,324
8782,2,1,1,4263
8788,3,1,2,4263
8833,2,0,1,3435
8766,4,2,2,3438
8761,1,1,0,4487
8805,2,1,1,5841
8756,2,1,1,151
8840,2,0,1,393
8825,1,1,0,4263
8826,4,2,2,1488
8783,2,1,1,5808
8786,4,2,2,2884
8820,2,0,2,3383
8817,2,1,1,786
8819,2,0,2,3383
8810,2,1,1,2827
8794,2,1,1,4169
8802,2,1,1,1452
8769,2,0,2,2919
8749,2,1,1,2919
8759,2,1,1,2101
8797,3,1,2,96
8773,4,1,3,4263
8829,2,1,1,1955
8828,2,2,0,5841
8770,3,3,0,5841
8839,2,0,1,1452
8776,1,1,0,2138
8808,2,1,1,2919
8811,2,1,1,4263
8789,3,2,1,1832
8784,2,1,1,281
8755,3,2,1,4263
8836,3,2,0,5808
8765,3,2,1,2763
8804,2,0,2,830
8816,2,1,1,5927
8822,2,2,0,5808
8751,2,2,0,5841
8757,3,3,0,427
8785,1,0,1,2138
8781,4,1,3,1955
8763,2,1,1,2651
8787,3,1,2,5889
8792,2,2,0,583
8748,1,1,0,3193
8762,3,1,2,1488
8764,1,1,0,96
8821,1,1,0,5927
8750,3,2,1,2101
8834,3,0,2,2651
8823,1,0,1,2919
8778,1,0,1,3282
8799,2,2,0,5922
8806,2,0,2,5922
8747,2,0,2,2919
8772,3,2,1,4192
8843,2,1,0,1506
8831,4,2,2,3811
8790,4,2,2,1832
8838,2,1,0,2711
8837,2,0,1,26
8774,1,0,1,3282
8779,4,1,3,973
8815,3,1,2,2884
8771,3,1,2,175
8830,1,1,0,2827
8760,4,3,1,2101
8796,2,2,0,4263
8746,3,2,1,427
8841,3,0,2,2884
8780,2,1,1,324
8832,1,1,,4263
8809,3,2,1,2884
8795,2,0,2,5929
8753,2,2,0,4169
8803,3,2,1,1488
8801,4,1,3,96
8767,1,0,1,4169
8800,2,1,1,2651
8745,3,1,2,324
8844,3,1,0,324
8798,2,1,0,5906
8827,1,0,1,973
8835,3,2,0,1506
8818,4,2,2,4585
8752,1,0,1,5904
8754,3,0,3,625
4417,7,4,3,3706
4413,6,4,2,4919
4416,7,5,2,5582
4419,9,3,1,5464
4415,8,4,4,4639
4414,7,3,4,5232
4418,4,2,1,5340
4412,3,2,1,5340
5796,3,1,2,4389
5797,7,3,2,5433
10714,6,2,1,5122
10710,5,3,2,4788
10711,5,3,2,3703
10712,6,3,3,2280
10709,5,3,2,1629
10713,8,1,5,2064
10708,4,2,2,3703
10610,5,1,4,2415
10609,3,1,2,4962
10605,3,0,3,489
10602,3,1,2,3951
10603,2,0,2,489
10604,4,3,1,489
10607,5,3,2,111
10608,4,1,3,2415
10600,3,0,3,769
10601,1,1,0,3951
10606,3,1,2,1109
4917,10,7,3,3787
4939,11,5,5,2053
4950,2,1,0,4327
4940,9,3,5,5051
4944,7,4,2,106
4918,1,0,1,1960
4937,10,2,7,4778
4920,7,3,4,2092
4904,8,3,5,3255
4913,5,1,4,1680
4962,10,1,4,2091
4912,13,8,5,551
4953,6,3,1,5326
4916,6,5,1,2535
4961,6,1,0,2091
4949,9,4,4,2718
4946,9,2,6,3034
4925,8,5,3,1680
4903,8,2,6,2860
4958,5,2,0,2053
4933,10,2,8,3037
4900,7,2,5,2094
4907,8,2,6,4645
4932,12,9,3,551
4915,9,7,2,552
4957,6,1,2,1716
4936,10,5,4,2400
4934,9,7,2,3298
4927,7,3,4,2091
4931,1,1,0,1855
4941,9,3,5,552
4959,13,4,6,551
4922,7,5,2,2861
4951,8,4,2,3971
4911,9,3,6,4658
4960,9,2,3,3982
4902,14,7,7,4963
4923,7,3,4,105
4906,8,4,4,824
4942,13,11,1,824
4908,8,6,2,3224
4909,11,3,8,5951
4945,8,6,1,3984
4924,3,1,2,1696
4955,12,6,4,2093
4914,1,1,0,1960
4899,8,4,4,2562
4943,8,1,6,3224
4928,11,2,9,551
4935,10,7,2,3875
4929,9,7,2,5051
4947,8,5,2,4630
4901,7,0,7,1960
4910,10,7,3,5831
4930,7,3,4,2860
4921,11,4,7,1960
4905,11,4,7,1919
4956,10,4,4,1966
4926,9,5,4,348
4938,7,3,3,3982
4948,8,4,3,1696
4954,5,1,2,3077
4919,10,7,3,3249
4952,15,8,5,3948
4422,7,3,4,1018
4426,12,5,6,3801
4421,7,6,1,2120
4425,5,4,1,4234
4423,7,3,4,928
